DeviceName,Dew_Point,Indoor_Humidity,Indoor_Temperature,Outdoor_Humidity,Outdoor_Temperature,Discharge_Pressure,Discharge_Temperature,kW,Power_Factor,Volts_Line_to_Line,Volts_Line_to_Neutral
store0010-RackA,50.18,44.39,72.66,,75.02,238.3,,47.9,0.71,596.3,344.1
store0010-RackA,50.16,44.17,72.61,,75.02,238.3,,46.7,0.69,596.8,344.3
store0010-RackA,50.45,44.17,72.52,,74.97,238.3,,48.1,0.71,596.0,343.9
store0010-RackA,49.82,43.62,72.52,,74.97,237.7,,49.2,0.71,596.8,344.4
store0010-RackA,49.82,43.62,72.52,,74.97,238.0,,47.3,0.71,596.9,344.3
store0010-RackA,49.82,43.62,72.52,,74.97,238.0,,48.2,0.71,597.7,344.8
store0010-RackA,49.86,43.01,72.57,,74.97,236.1,,44.8,0.68,597.7,344.9
store0010-RackA,49.57,43.14,72.57,,74.97,232.0,,45.4,0.69,596.1,343.9
store0010-RackA,49.8,43.29,72.57,,75.11,232.0,,45.9,0.69,597.4,344.7
store0010-RackA,49.73,43.79,72.43,,75.11,233.6,,46.1,0.7,597.3,344.6
store0010-RackA,49.73,42.74,72.43,,75.11,236.4,,45.8,0.69,596.0,343.8
store0010-RackA,49.21,42.81,72.46,,75.11,236.6,,45.7,0.7,596.8,344.3
store0010-RackA,49.21,42.81,72.46,,75.11,236.6,,46.2,0.7,596.7,344.3
store0010-RackA,48.99,42.24,72.46,,75.2,236.6,,45.6,0.69,598.9,345.5
store0010-RackA,48.69,41.73,72.46,,75.2,236.7,,46.0,0.7,596.4,344.1
store0010-RackA,48.78,41.73,72.46,,75.25,236.7,,45.9,0.69,597.5,344.8
store0010-RackA,48.9,41.76,72.46,,75.25,236.7,,45.7,0.7,598.7,345.5
store0010-RackA,49.24,41.83,72.46,,75.25,236.7,,47.0,0.7,598.1,345.1
store0010-RackA,49.01,42.34,72.37,,75.25,236.7,,45.7,0.69,598.7,345.5
store0010-RackA,49.01,42.34,72.37,,75.25,236.7,,45.3,0.68,598.8,345.6
store0010-RackA,49.19,42.94,72.37,,75.25,236.7,,44.9,0.68,600.0,346.2
store0010-RackA,49.42,42.91,72.34,,75.25,236.7,,45.6,0.69,598.5,345.4
store0010-RackA,49.35,42.91,72.34,,75.25,236.7,,45.8,0.69,599.2,345.9
store0010-RackA,49.03,42.66,72.34,,75.25,239.4,,46.0,0.7,598.3,345.3
store0010-RackA,49.53,43.39,72.34,,75.25,239.4,,45.3,0.69,598.5,345.4
store0010-RackA,49.15,42.76,72.34,,75.31,239.4,,45.3,0.68,599.2,345.7
store0010-RackA,49.15,42.76,72.34,,75.31,239.4,,45.7,0.7,598.9,345.6
store0010-RackA,49.15,43.21,72.34,,75.4,240.0,,46.6,0.69,598.8,345.5
store0010-RackA,49.69,43.67,72.34,,75.4,240.2,,46.4,0.7,598.7,345.5
store0010-RackA,49.62,42.61,72.34,,75.4,240.3,,46.6,0.7,597.9,345.0
store0010-RackA,49.23,42.61,72.34,,75.4,241.7,,48.2,0.71,596.9,344.4
store0010-RackA,49.23,42.61,72.34,,75.58,222.1,,47.7,0.71,597.2,344.6
store0010-RackA,49.23,42.61,72.34,,75.58,225.5,,49.2,0.71,597.3,344.7
store0010-RackA,49.23,42.61,72.34,,75.63,225.5,,48.0,0.71,597.0,344.5
store0010-RackA,49.23,42.61,72.28,,75.63,224.2,,37.8,0.71,598.3,345.3
store0010-RackA,49.33,42.61,72.28,,75.63,213.0,,48.9,0.71,596.6,344.4
store0010-RackA,49.64,42.69,72.28,,75.72,223.3,,48.8,0.71,596.7,344.3
store0010-RackA,49.41,42.69,72.28,,75.78,226.0,,46.8,0.69,597.7,344.9
store0010-RackA,49.6,43.52,72.23,,75.78,228.6,,48.5,0.71,597.0,344.5
store0010-RackA,49.6,43.52,72.23,,75.78,228.6,,48.3,0.71,597.8,344.9
store0010-RackA,49.6,42.99,72.14,,75.69,228.6,,50.0,0.71,597.3,344.7
store0010-RackA,49.6,42.99,72.19,,75.69,230.3,,49.6,0.72,597.5,344.8
store0010-RackA,48.87,42.44,72.19,,75.69,227.8,,48.4,0.7,598.4,345.3
store0010-RackA,48.87,43.69,72.19,,75.69,226.1,,46.8,0.69,598.9,345.6
store0010-RackA,49.78,43.69,72.0,,75.69,238.6,,48.1,0.7,599.0,345.7
store0010-RackA,48.97,43.69,72.0,,75.69,238.6,,49.1,0.71,598.3,345.2
store0010-RackA,48.97,43.69,72.0,,75.69,238.6,,47.9,0.71,598.0,345.1
store0010-RackA,48.96,43.69,72.0,,75.69,227.0,,48.1,0.7,596.7,344.4
store0010-RackA,48.74,43.69,72.0,,75.69,227.0,,47.6,0.7,598.8,345.5
store0010-RackA,49.12,42.71,72.1,,75.69,235.3,,47.2,0.7,598.5,345.4
store0010-RackA,48.94,43.19,72.1,,75.69,234.6,,47.0,0.69,598.2,345.2
store0010-RackA,49.26,43.19,72.1,,75.69,228.3,,47.8,0.7,597.9,345.0
store0010-RackA,49.26,43.19,72.05,,75.69,226.3,,47.9,0.71,597.8,345.0
store0010-RackA,49.26,43.19,72.05,,75.69,226.3,,48.3,0.71,597.3,344.7
store0010-RackA,49.26,43.19,72.05,,75.45,226.3,,48.3,0.7,598.0,345.1
store0010-RackA,49.26,43.42,72.05,,75.45,226.3,,47.3,0.7,598.4,345.3
store0010-RackA,48.49,43.42,72.05,,75.45,235.2,,46.9,0.7,597.6,344.8
store0010-RackA,49.39,43.42,72.05,,75.34,233.8,,49.9,0.71,599.6,346.0
store0010-RackA,49.39,42.41,72.05,,75.34,244.5,,50.6,0.72,599.3,345.8
store0010-RackA,48.65,41.91,72.05,,75.34,244.7,,48.9,0.7,599.5,345.9
store0010-RackA,48.65,41.91,72.05,,75.34,244.7,,47.6,0.7,599.6,345.9
store0010-RackA,49.08,41.91,72.05,,75.34,243.6,,36.9,0.69,601.3,346.9
store0010-RackA,48.36,41.91,72.05,,75.34,229.1,,37.6,0.71,599.8,346.1
store0010-RackA,48.72,41.91,72.05,,75.16,233.5,,46.5,0.69,599.1,345.6
store0010-RackA,48.7,41.91,71.96,,75.02,235.6,,39.3,0.72,600.8,346.7
store0010-RackA,48.7,41.91,71.91,,74.88,235.6,,39.3,0.72,600.8,346.7
store0010-RackA,48.27,42.13,71.91,,74.73,231.4,,44.2,0.67,599.8,346.0
store0010-RackA,48.27,42.13,71.91,,74.73,231.4,,46.8,0.7,599.4,345.8
store0010-RackA,48.51,42.21,71.91,,74.7,237.0,,47.3,0.7,598.7,345.4
store0010-RackA,49.37,42.21,71.91,,74.64,236.1,,48.0,0.71,598.2,345.2
store0010-RackA,48.47,42.21,71.91,,74.59,227.5,,38.1,0.71,599.1,345.6
store0010-RackA,48.79,42.21,71.91,,74.5,236.4,,45.6,0.68,598.8,345.5
store0010-RackA,48.09,41.61,71.91,,74.46,236.4,,55.0,0.68,596.1,343.9
store0010-RackA,48.09,41.61,71.91,,74.46,228.0,,46.3,0.69,598.7,345.4
store0010-RackA,48.09,41.61,71.91,,74.41,228.0,,38.7,0.72,599.7,346.0
store0010-RackA,48.09,41.63,71.82,,74.21,228.0,,47.3,0.7,599.2,345.7
store0010-RackA,47.68,41.31,71.76,,74.12,233.6,,47.5,0.7,599.2,345.7
store0010-RackA,48.22,41.81,71.85,,74.17,233.6,,47.7,0.7,599.5,345.9
store0010-RackA,47.84,41.83,71.85,,74.17,228.8,,38.3,0.71,600.6,346.6
store0010-RackA,48.58,41.83,71.85,,74.03,237.2,,45.4,0.68,600.5,346.5
store0010-RackA,48.58,41.83,71.85,,74.03,237.2,,47.5,0.7,600.1,346.3
store0010-RackA,48.38,41.83,71.85,,73.98,237.2,,47.7,0.7,599.7,346.0
store0010-RackA,48.43,41.96,71.85,,73.83,225.0,,38.5,0.72,601.0,346.8
store0010-RackA,48.43,41.96,71.85,,73.89,229.4,,37.8,0.71,600.9,346.7
store0010-RackA,48.43,41.96,71.85,,73.89,232.8,,47.0,0.69,600.8,346.7
store0010-RackA,48.52,41.96,71.85,,73.8,227.4,,47.1,0.7,601.6,347.0
store0010-RackA,48.69,42.59,71.85,,73.8,225.6,,38.2,0.71,601.4,347.0
store0010-RackA,48.69,42.59,71.85,,73.8,225.6,,37.0,0.69,601.5,347.1
store0010-RackA,48.4,42.59,71.85,,73.74,237.5,,55.1,0.67,600.7,346.5
store0010-RackA,48.63,42.59,71.85,,73.74,237.5,,46.8,0.69,601.1,346.7
store0010-RackA,48.63,42.59,71.85,,73.74,226.6,,38.3,0.71,601.4,346.9
store0010-RackA,48.99,42.59,71.85,,73.74,226.6,,38.1,0.71,601.8,347.2
store0010-RackA,48.56,43.01,71.85,,73.74,226.6,,46.0,0.68,601.5,347.1
store0010-RackA,48.56,43.01,71.85,,73.74,232.7,,45.4,0.68,600.1,346.2
store0010-RackA,48.61,43.01,71.85,,73.74,228.4,,36.8,0.7,601.2,346.9
store0010-RackA,48.61,43.01,71.85,,73.74,228.4,,37.5,0.7,600.9,346.7
store0010-RackA,48.61,43.49,71.85,,73.74,225.8,,46.5,0.69,601.8,347.1
store0010-RackA,48.61,43.49,71.85,,73.74,225.8,,46.7,0.69,601.2,346.9
store0010-RackA,48.31,43.49,71.85,,73.74,234.2,,39.1,0.72,602.4,347.6
store0010-RackA,49.17,43.16,71.85,,73.74,234.2,,38.5,0.71,601.5,347.1
store0010-RackA,48.42,43.16,71.85,,73.74,232.2,,47.0,0.69,601.2,346.8
store0010-RackA,48.42,43.16,71.85,,73.74,232.2,,54.6,0.67,601.4,347.0
store0010-RackA,48.42,43.16,71.85,,73.74,232.2,,37.7,0.71,600.6,346.6
store0010-RackA,49.14,43.16,71.85,,73.94,230.6,,38.1,0.71,599.9,346.2
store0010-RackA,49.14,44.37,71.85,,73.94,223.6,,45.5,0.67,600.8,346.6
store0010-RackA,49.15,43.21,71.85,,73.94,223.6,,46.0,0.69,599.6,345.9
store0010-RackA,49.15,43.21,71.85,,74.08,223.6,,37.6,0.71,601.2,346.8
store0010-RackA,49.03,43.39,71.62,,74.08,223.9,,37.8,0.71,599.7,346.0
store0010-RackA,49.03,43.39,71.62,,74.08,223.9,,48.9,0.7,600.2,346.3
store0010-RackA,49.89,44.57,71.62,,74.08,223.9,,49.9,0.71,599.1,345.6
store0010-RackA,49.19,44.57,71.62,,74.08,238.3,,50.4,0.72,600.1,346.3
store0010-RackA,49.19,44.17,71.62,,74.08,238.3,,49.6,0.7,599.9,346.1
store0010-RackA,49.01,43.52,71.53,,74.08,239.4,,49.8,0.71,600.4,346.4
store0010-RackA,48.83,43.52,71.58,,74.08,239.4,,50.2,0.71,599.8,346.1
store0010-RackA,48.94,44.04,71.58,,73.71,238.0,,49.9,0.71,599.0,345.5
store0010-RackA,48.94,44.04,71.58,,73.71,238.0,,50.3,0.71,600.7,346.6
store0010-RackA,48.81,44.04,71.58,,73.65,238.0,,48.9,0.7,601.3,346.8
store0010-RackA,48.81,44.04,71.47,,73.6,236.7,,49.6,0.71,599.8,346.0
store0010-RackA,48.97,44.04,71.47,,73.51,236.7,,49.5,0.71,600.2,346.2
store0010-RackA,48.97,44.04,71.47,,73.45,235.0,,47.9,0.69,601.2,346.9
store0010-RackA,48.97,44.04,71.35,,73.45,234.1,,49.3,0.71,600.0,346.1
store0010-RackA,48.97,42.89,71.35,,73.42,233.8,,48.2,0.69,600.0,346.1
store0010-RackA,48.97,42.89,71.35,,73.42,233.8,,49.4,0.71,599.7,346.1
store0010-RackA,48.92,42.89,71.35,,73.36,233.8,,49.9,0.72,599.8,346.1
store0010-RackA,49.62,45.35,71.29,,73.33,236.0,,49.4,0.71,600.0,346.1
store0010-RackA,48.85,45.35,71.29,,73.27,236.0,,48.6,0.7,600.5,346.5
store0010-RackA,49.41,44.5,71.29,,73.22,235.3,,47.6,0.7,600.9,346.7
store0010-RackA,48.74,43.69,71.2,,73.22,235.3,,48.0,0.7,601.4,347.0
store0010-RackA,48.74,43.59,71.2,,73.22,233.0,,48.0,0.69,600.5,346.5
store0010-RackA,48.74,43.59,71.2,,73.22,233.0,,48.0,0.7,600.8,346.7
store0010-RackA,48.78,43.72,71.2,,73.18,233.0,,48.4,0.7,601.9,347.3
store0010-RackA,48.47,43.11,71.08,,73.13,233.0,,48.9,0.7,600.7,346.6
store0010-RackA,48.47,45.55,71.04,,72.99,233.0,,48.0,0.7,602.0,347.3
store0010-RackA,49.71,44.75,71.04,,72.95,233.0,,47.2,0.68,602.4,347.6
store0010-RackA,49.71,43.89,71.04,,72.95,232.4,,47.5,0.7,601.6,347.1
store0010-RackA,49.71,44.29,71.04,,72.84,232.0,,48.0,0.7,602.1,347.4
store0010-RackA,49.71,44.29,71.04,,72.84,232.0,,48.8,0.7,601.8,347.2
store0010-RackA,47.91,42.61,71.04,,72.84,230.0,,47.9,0.7,602.2,347.4
store0010-RackA,48.07,42.94,70.99,,72.75,230.5,,47.0,0.69,602.6,347.7
store0010-RackA,48.51,42.94,70.99,,72.75,230.5,,47.7,0.7,601.5,347.0
store0010-RackA,48.51,43.87,70.93,,72.57,229.1,,48.1,0.7,601.3,346.9
store0010-RackA,48.51,45.07,70.93,,72.57,229.1,,47.5,0.7,601.6,347.1
store0010-RackA,48.51,45.07,70.93,,72.57,228.8,,48.2,0.7,600.8,346.7
store0010-RackA,48.51,43.29,70.93,,72.57,228.8,,48.2,0.7,601.3,346.9
store0010-RackA,48.51,43.29,70.84,,72.46,229.2,,47.7,0.69,602.0,347.3
store0010-RackA,48.51,43.29,70.84,,72.46,229.2,,48.5,0.7,601.8,347.3
store0010-RackA,48.65,43.29,70.84,,72.23,229.2,,47.3,0.69,602.2,347.5
store0010-RackA,48.58,43.92,70.84,,72.19,229.2,,48.4,0.69,602.3,347.5
store0010-RackA,48.58,43.62,70.88,,72.1,229.2,,47.2,0.69,602.0,347.4
store0010-RackA,48.58,43.62,70.88,,72.1,229.2,,47.3,0.69,603.1,348.1
store0010-RackA,48.58,44.27,70.88,,72.05,227.8,,46.6,0.68,603.7,348.4
store0010-RackA,49.06,44.6,70.88,,71.96,227.5,,47.5,0.7,601.8,347.3
store0010-RackA,50.29,46.78,70.79,,71.91,226.0,,47.8,0.69,603.1,348.0
store0010-RackA,50.29,46.78,70.79,,71.85,226.0,,48.5,0.7,602.6,347.7
store0010-RackA,48.76,46.78,70.79,,71.76,225.0,,47.2,0.69,603.6,348.3
store0010-RackA,49.12,46.78,70.79,,71.73,225.0,,47.0,0.68,603.3,348.2
store0010-RackA,49.12,46.78,70.79,,71.73,225.0,,45.8,0.67,603.5,348.2
store0010-RackA,49.28,44.85,70.79,,71.67,222.7,,47.0,0.69,604.0,348.5
store0010-RackA,48.29,44.85,70.79,,71.58,220.8,,46.9,0.68,603.5,348.3
store0010-RackA,48.29,44.85,70.79,,71.53,220.3,,46.9,0.68,604.1,348.6
store0010-RackA,48.29,44.85,70.79,,71.44,221.3,,46.5,0.69,602.9,347.8
store0010-RackA,48.29,45.37,70.79,,71.38,221.3,,46.3,0.68,603.2,348.0
store0010-RackA,48.29,45.37,70.79,,71.24,221.3,,46.1,0.68,603.7,348.4
store0010-RackA,48.29,45.37,70.79,,71.24,221.3,,46.3,0.69,603.1,347.9
store0010-RackA,48.29,45.37,70.74,,71.08,220.5,,47.3,0.69,603.0,347.9
store0010-RackA,49.6,46.43,70.7,,71.08,220.5,,46.7,0.69,602.5,347.6
store0010-RackA,49.1,46.43,70.7,,70.99,221.1,,46.4,0.68,603.1,348.0
store0010-RackA,48.31,44.47,70.7,,70.99,222.2,,46.4,0.68,602.3,347.5
store0010-RackA,48.63,44.7,70.7,,70.88,221.0,,46.8,0.69,603.1,347.8
store0010-RackA,48.63,44.7,70.65,,70.74,218.1,,45.4,0.68,603.5,348.1
store0010-RackA,48.63,44.7,70.65,,70.74,218.1,,41.0,0.64,604.7,348.8
store0010-RackA,48.63,45.25,70.65,,70.74,205.2,,41.5,0.64,604.7,348.8
store0010-RackA,48.25,45.25,70.5,,70.7,188.3,,43.8,0.67,605.0,349.0
store0010-RackA,48.24,45.25,70.5,,70.7,194.9,,43.5,0.66,605.5,349.2
store0010-RackA,48.49,44.24,70.5,,70.7,196.1,,43.6,0.66,604.9,349.0
store0010-RackA,49.03,45.15,70.54,,70.65,196.1,,43.1,0.66,605.5,349.3
store0010-RackA,49.03,45.15,70.54,,70.65,198.0,,42.7,0.66,605.9,349.5
store0010-RackA,48.27,43.09,70.54,,70.59,198.0,,34.3,0.67,607.4,350.4
store0010-RackA,48.27,43.09,70.54,,70.59,194.1,,34.3,0.67,606.2,349.8
store0010-RackA,48.27,43.64,70.54,,70.59,191.9,,43.8,0.67,604.9,349.0
store0010-RackA,48.27,43.64,70.54,,70.59,198.4,,43.1,0.66,605.2,349.2
store0010-RackA,48.0,43.64,70.54,,70.59,198.4,,44.2,0.67,606.0,349.6
store0010-RackA,48.0,45.65,70.54,,70.59,198.4,,43.8,0.66,605.9,349.5
store0010-RackA,48.0,45.65,70.54,,70.59,198.4,,43.9,0.67,605.4,349.3
store0010-RackA,48.34,45.65,70.54,,70.59,198.4,,43.9,0.66,606.6,349.9
store0010-RackA,49.57,45.65,70.54,,70.59,198.1,,43.3,0.66,606.0,349.6
store0010-RackA,49.57,42.59,70.54,,70.59,197.4,,44.1,0.67,605.1,349.1
store0010-RackA,49.17,44.45,70.54,,70.54,197.4,,43.0,0.66,604.8,348.9
store0010-RackA,48.83,44.45,70.54,,70.5,196.9,,43.2,0.66,605.2,349.1
store0010-RackA,49.39,45.83,70.54,,70.5,195.5,,43.1,0.66,605.2,349.1
store0010-RackA,49.39,45.83,70.54,,70.5,195.5,,44.4,0.67,604.6,348.8
store0010-RackA,49.37,45.58,70.54,,70.5,217.8,,44.9,0.67,606.2,349.7
store0010-RackA,50.02,45.58,71.08,,70.5,219.1,,44.1,0.67,605.2,349.1
store0010-RackA,49.91,45.35,71.13,,70.5,219.1,,44.4,0.66,605.4,349.2
store0010-RackA,49.91,42.54,71.13,,70.45,221.7,,44.8,0.67,604.3,348.6
store0010-RackA,49.91,44.17,71.04,,70.45,214.2,,34.1,0.67,604.0,348.5
store0010-RackA,49.91,44.57,71.04,,70.45,210.5,,33.2,0.66,603.5,348.2
store0010-RackA,49.91,44.57,71.04,,70.45,210.5,,44.0,0.67,603.2,348.0
store0010-RackA,49.91,42.91,71.04,,70.45,219.2,,44.9,0.68,601.8,347.2
store0010-RackA,47.53,42.13,71.04,,70.45,221.6,,45.0,0.68,601.3,346.9
store0010-RackA,47.79,42.51,71.04,,70.45,221.6,,45.8,0.68,600.7,346.6
store0010-RackA,47.79,43.37,71.04,,70.45,221.4,,45.3,0.68,602.3,347.5
store0010-RackA,47.95,43.39,71.04,,70.45,221.4,,44.1,0.67,601.8,347.2
store0010-RackA,47.19,42.11,71.04,,70.45,221.4,,44.9,0.68,602.1,347.4
store0010-RackA,47.19,42.11,71.04,,70.45,221.4,,44.3,0.67,602.7,347.7
store0010-RackA,47.32,41.88,71.04,,70.45,221.4,,44.3,0.68,602.6,347.7
store0010-RackA,46.81,41.51,71.04,,70.45,219.5,,34.8,0.68,603.1,347.9
store0010-RackA,47.25,41.83,71.04,,70.45,211.6,,34.0,0.68,604.1,348.5
store0010-RackA,46.85,41.83,70.59,,70.45,218.3,,45.0,0.68,602.3,347.5
store0010-RackA,47.97,42.86,70.59,,70.45,222.1,,44.4,0.67,603.5,348.2
store0010-RackA,47.97,42.86,70.59,,70.45,222.1,,44.1,0.67,604.1,348.5
store0010-RackA,47.97,41.23,70.59,,70.45,222.1,,44.0,0.66,603.7,348.3
store0010-RackA,47.12,42.31,70.59,,70.45,222.1,,44.0,0.66,604.3,348.6
store0010-RackA,47.91,42.31,70.59,,70.45,222.1,,44.3,0.67,604.3,348.7
store0010-RackA,47.57,42.08,70.59,,70.45,221.9,,44.5,0.67,605.8,349.5
store0010-RackA,46.96,41.56,70.59,,70.45,207.0,,42.7,0.66,605.9,349.6
store0010-RackA,46.83,41.53,70.59,,70.45,198.8,,42.6,0.65,605.3,349.2
store0010-RackA,46.83,41.53,70.59,,70.45,198.8,,32.8,0.65,606.9,350.2
store0010-RackA,47.68,42.36,70.59,,70.45,197.2,,33.1,0.66,606.6,350.0
store0010-RackA,47.68,42.64,70.59,,70.45,195.6,,43.2,0.66,605.4,349.3
store0010-RackA,47.68,44.04,70.59,,70.45,201.6,,44.9,0.68,605.2,349.2
store0010-RackA,49.44,45.55,70.59,,70.45,201.6,,43.9,0.66,604.7,348.9
store0010-RackA,49.86,46.05,70.59,,70.45,201.9,,43.6,0.66,606.0,349.7
store0010-RackA,49.86,45.53,70.59,,70.45,200.5,,44.2,0.67,604.0,348.5
store0010-RackA,49.86,45.53,70.74,,70.45,200.5,,43.4,0.66,604.7,348.9
store0010-RackA,49.86,44.85,70.74,,70.45,200.0,,43.7,0.66,605.6,349.5
store0010-RackA,49.71,45.9,70.79,,70.45,200.0,,42.3,0.66,604.4,348.8
store0010-RackA,49.62,45.85,70.79,,70.79,196.4,,33.7,0.68,601.8,347.2
store0010-RackA,48.88,45.07,70.79,,70.79,192.5,,33.6,0.66,606.3,349.8
store0010-RackA,49.51,45.1,70.79,,70.74,192.5,,41.4,0.65,603.2,348.0
store0010-RackA,50.14,46.15,70.93,,70.74,192.5,,32.5,0.66,605.4,349.2
store0010-RackA,50.14,46.15,70.93,,70.74,192.5,,32.9,0.67,603.0,347.8
store0010-RackA,50.14,46.13,70.99,,70.74,203.6,,44.2,0.66,603.3,348.0
store0010-RackA,50.2,46.43,70.99,,70.74,215.0,,43.3,0.66,604.7,348.8
store0010-RackA,49.96,46.1,70.99,,70.74,216.4,,34.3,0.67,604.7,348.8
store0010-RackA,50.04,46.1,70.99,,70.74,210.8,,34.1,0.67,605.2,349.1
store0010-RackA,49.26,45.32,70.99,,70.74,210.8,,42.3,0.65,604.4,348.7
store0010-RackA,49.26,41.81,70.99,,70.74,216.6,,43.9,0.67,604.0,348.4
store0010-RackA,49.26,41.81,70.99,,70.74,216.6,,42.7,0.66,604.9,349.0
store0010-RackA,47.98,43.34,70.99,,70.74,217.7,,33.4,0.66,605.4,349.3
store0010-RackA,47.98,43.34,70.7,,70.74,210.2,,33.3,0.66,604.9,349.0
store0010-RackA,47.1,41.38,70.65,,70.74,214.5,,41.4,0.65,604.4,348.8
store0010-RackA,47.34,41.38,70.5,,70.74,213.5,,31.7,0.65,605.3,349.3
store0010-RackA,47.34,42.79,70.5,,70.7,182.5,,32.3,0.66,604.7,348.9
store0010-RackA,47.34,42.79,70.5,,70.7,187.8,,32.4,0.66,604.6,348.8
store0010-RackA,47.8,42.81,70.45,,70.7,187.8,,32.2,0.65,605.2,349.1
store0010-RackA,48.11,43.87,70.54,,70.7,189.2,,33.2,0.67,604.9,348.9
store0010-RackA,48.63,44.39,70.54,,70.59,189.2,,33.0,0.66,606.0,349.6
store0010-RackA,48.63,44.97,70.54,,70.59,189.4,,25.1,0.7,607.9,350.6
store0010-RackA,49.33,45.37,70.54,,70.59,188.3,,31.5,0.66,605.1,349.1
store0010-RackA,49.53,45.37,70.84,,70.59,186.1,,22.5,0.67,607.2,350.3
store0010-RackA,49.53,45.37,70.84,,70.59,187.2,,31.7,0.64,605.5,349.2
store0010-RackA,49.66,45.37,70.84,,70.65,187.2,,31.9,0.65,606.4,349.8
store0010-RackA,49.41,45.42,70.84,,70.65,187.2,,31.9,0.65,606.9,350.2
store0010-RackA,49.8,45.93,70.84,,70.65,187.7,,32.1,0.65,606.9,350.0
store0010-RackA,49.48,45.75,70.84,,70.65,187.5,,31.4,0.63,607.9,350.5
store0010-RackA,49.48,45.65,70.84,,70.65,187.5,,31.7,0.64,606.6,349.9
store0010-RackA,49.48,45.65,70.84,,70.65,187.4,,31.8,0.65,605.6,349.4
store0010-RackA,49.48,45.65,70.84,,70.65,187.4,,31.6,0.64,604.9,348.9
store0010-RackA,49.5,45.63,70.84,,70.54,186.6,,31.3,0.64,604.0,348.4
store0010-RackA,49.46,45.45,70.84,,70.54,187.0,,24.6,0.69,604.1,348.4
store0010-RackA,49.46,45.35,70.84,,70.54,183.0,,24.2,0.69,604.0,348.4
store0010-RackA,49.28,45.58,70.84,,70.54,183.0,,31.6,0.65,602.2,347.5
store0010-RackA,49.21,45.27,70.84,,70.54,185.5,,31.6,0.66,603.0,347.8
store0010-RackA,49.21,45.27,70.84,,70.54,185.5,,31.9,0.65,602.7,347.7
store0010-RackA,49.21,45.27,70.84,,70.54,185.5,,31.6,0.66,603.0,347.8
store0010-RackA,49.19,45.27,70.84,,70.54,185.0,,31.9,0.65,602.8,347.8
store0010-RackA,49.08,45.25,70.84,,70.54,186.4,,31.5,0.65,604.7,348.9
store0010-RackA,49.08,45.17,70.84,,70.54,186.4,,31.2,0.64,605.8,349.4
store0010-RackA,48.79,45.17,70.84,,70.54,186.4,,31.2,0.64,605.0,349.0
store0010-RackA,48.94,45.17,70.84,,70.54,186.4,,24.4,0.69,605.6,349.3
store0010-RackA,48.92,45.15,70.84,,70.54,182.2,,23.5,0.67,606.3,349.7
store0010-RackA,48.92,45.15,70.84,,70.54,182.2,,24.7,0.69,606.5,349.7
store0010-RackA,48.85,44.95,70.84,,70.54,164.2,,32.1,0.65,606.4,349.7
store0010-RackA,48.85,44.95,70.84,,70.54,160.3,,32.3,0.66,606.5,349.8
store0010-RackA,48.97,44.95,70.84,,70.54,156.4,,24.3,0.69,607.1,350.2
store0010-RackA,48.87,44.95,70.3,,70.54,153.9,,24.2,0.69,607.0,350.0
store0010-RackA,48.87,44.95,70.39,,70.54,152.7,,23.1,0.68,605.4,349.2
store0010-RackA,48.87,44.95,70.39,,70.54,151.9,,22.8,0.67,606.1,349.6
store0010-RackA,48.76,44.95,70.34,,70.54,151.9,,22.6,0.67,607.5,350.4
store0010-RackA,48.7,44.95,70.34,,70.54,151.3,,21.9,0.65,608.0,350.7
store0010-RackA,48.83,45.2,70.34,,70.54,151.3,,22.0,0.66,607.0,350.0
store0010-RackA,48.51,45.2,70.34,,70.54,150.6,,6.4,0.45,609.0,351.3
store0010-RackA,48.9,45.2,70.34,,70.54,150.6,,10.0,0.61,609.4,351.5
store0010-RackA,48.9,45.2,70.34,,70.54,150.3,,21.4,0.65,608.2,350.8
store0010-RackA,48.9,45.2,70.34,,70.54,150.3,,10.3,0.66,610.1,351.9
store0010-RackA,48.9,45.2,70.34,,70.54,150.3,,21.5,0.66,607.1,350.2
store0010-RackA,48.99,45.2,70.34,,70.54,149.1,,22.6,0.67,609.0,351.3
store0010-RackA,48.99,45.2,70.34,,70.54,158.0,,32.5,0.66,606.9,350.0
store0010-RackA,49.06,45.55,70.34,,70.54,166.0,,36.1,0.69,608.0,350.8
store0010-RackA,49.06,45.5,70.34,,70.54,176.9,,38.0,0.7,607.8,350.5
store0010-RackA,49.1,45.5,70.25,,70.54,177.5,,50.4,0.7,605.9,349.4
store0010-RackA,49.1,45.5,70.25,,70.54,177.5,,44.3,0.66,606.4,349.7
store0010-RackA,49.1,45.5,70.25,,70.54,181.3,,43.8,0.66,606.4,349.7
store0010-RackA,49.1,45.5,70.25,,70.54,181.3,,43.8,0.66,607.0,350.1
store0010-RackA,49.1,45.5,70.25,,70.54,193.1,,36.2,0.69,608.5,350.9
store0010-RackA,49.15,45.47,70.25,,70.54,191.6,,36.5,0.7,606.8,349.9
store0010-RackA,49.14,45.47,70.25,,70.74,191.6,,44.2,0.66,606.8,349.8
store0010-RackA,49.14,45.47,70.25,,70.79,193.8,,51.0,0.71,606.3,349.6
store0010-RackA,49.14,45.47,70.25,,70.79,193.8,,51.8,0.7,607.8,350.5
store0010-RackA,48.74,45.47,70.25,,70.79,207.8,,46.7,0.68,608.2,350.7
